Region_code,Price,Property_type,Bedrooms_str,Year,Month_name,Day_name
2905,425000,house,Three_bedrooms,2011,September,Thursday
2614,429000,house,Three_bedrooms,2011,September,Thursday
2606,2500000,house,Five_bedrooms,2011,September,Thursday
2615,358000,house,Three_bedrooms,2011,September,Friday
2905,425000,house,Three_bedrooms,2011,September,Friday
2611,458000,house,Three_bedrooms,2011,September,Friday
2602,527500,house,Three_bedrooms,2011,September,Friday
2903,625000,house,Four_bedrooms,2011,September,Friday
2913,372500,house,Three_bedrooms,2011,September,Saturday
2905,380000,house,Three_bedrooms,2011,September,Monday
2905,427500,house,Three_bedrooms,2011,September,Monday
2906,462000,house,Four_bedrooms,2011,September,Monday
2617,665000,house,Four_bedrooms,2011,September,Monday
2604,695000,house,Three_bedrooms,2011,September,Monday
2906,765000,house,Four_bedrooms,2011,September,Monday
2902,377000,house,Three_bedrooms,2011,September,Tuesday
2614,360000,house,Two_bedrooms,2011,September,Wednesday
2614,410000,house,Three_bedrooms,2011,September,Wednesday
2614,429000,house,Three_bedrooms,2011,September,Wednesday
2614,465000,house,Three_bedrooms,2011,September,Wednesday
2615,468000,house,Three_bedrooms,2011,September,Wednesday
2912,5425000,house,Four_bedrooms,2011,September,Wednesday
2611,520000,house,Three_bedrooms,2011,September,Thursday
2913,745000,house,Four_bedrooms,2011,September,Thursday
2905,670000,house,Five_bedrooms,2011,September,Friday
2904,782000,house,Five_bedrooms,2011,September,Friday
2602,587500,house,Three_bedrooms,2011,September,Saturday
2615,439950,house,Three_bedrooms,2011,September,Monday
2913,485000,house,Three_bedrooms,2011,September,Monday
2615,555000,house,Four_bedrooms,2011,September,Monday
2905,645000,house,Three_bedrooms,2011,September,Monday
2617,530000,house,Three_bedrooms,2011,September,Tuesday
2905,538000,house,Four_bedrooms,2011,September,Tuesday
2607,617500,house,Four_bedrooms,2011,September,Tuesday
2611,522000,house,Three_bedrooms,2011,September,Wednesday
2912,512000,house,Four_bedrooms,2011,September,Thursday
2605,595000,house,Three_bedrooms,2011,September,Thursday
2611,477000,house,Three_bedrooms,2011,September,Friday
2603,1200000,house,Four_bedrooms,2011,September,Friday
2913,354000,house,Three_bedrooms,2011,September,Monday
2905,415000,house,Three_bedrooms,2011,September,Monday
2905,580000,house,Four_bedrooms,2011,September,Monday
2914,585000,house,Four_bedrooms,2011,September,Monday
2607,604000,house,Four_bedrooms,2011,September,Monday
2600,720000,house,Three_bedrooms,2011,September,Monday
2602,395000,house,Two_bedrooms,2011,September,Tuesday
2617,407000,house,Three_bedrooms,2011,September,Tuesday
2905,427000,house,Three_bedrooms,2011,September,Wednesday
2914,444000,house,Three_bedrooms,2011,September,Wednesday
2905,450000,house,Three_bedrooms,2011,September,Wednesday
2905,469950,house,Three_bedrooms,2011,September,Wednesday
2614,502000,house,Three_bedrooms,2011,September,Wednesday
2607,551000,house,Three_bedrooms,2011,September,Wednesday
2615,600000,house,Four_bedrooms,2011,September,Wednesday
2900,405000,house,Two_bedrooms,2011,September,Thursday
2611,632500,house,Four_bedrooms,2011,September,Thursday
2906,390000,house,Three_bedrooms,2011,September,Friday
2615,410000,house,Three_bedrooms,2011,September,Friday
2611,430000,house,Two_bedrooms,2011,September,Friday
2905,490000,house,Three_bedrooms,2011,September,Friday
2612,830000,house,Three_bedrooms,2011,September,Friday
2905,415000,house,Three_bedrooms,2011,September,Saturday
2617,485000,house,Three_bedrooms,2011,September,Saturday
2602,501000,house,Three_bedrooms,2011,September,Saturday
2914,585000,house,Four_bedrooms,2011,September,Saturday
2604,742000,house,Three_bedrooms,2011,September,Saturday
2605,835000,house,Four_bedrooms,2011,September,Saturday
2603,1250000,house,Three_bedrooms,2011,September,Saturday
2612,975000,house,Four_bedrooms,2011,September,Sunday
2607,450000,house,Two_bedrooms,2011,September,Monday
2900,580000,house,Three_bedrooms,2011,September,Monday
2611,470000,house,Three_bedrooms,2011,September,Tuesday
2913,580000,house,Four_bedrooms,2011,September,Tuesday
2904,612500,house,Four_bedrooms,2011,September,Tuesday
2906,753000,house,Four_bedrooms,2011,September,Tuesday
2906,390000,house,Three_bedrooms,2011,September,Wednesday
2602,675000,house,Four_bedrooms,2011,September,Thursday
2605,680000,house,Three_bedrooms,2011,September,Thursday
2913,347000,house,Two_bedrooms,2011,September,Friday
2615,395000,house,Three_bedrooms,2011,September,Friday
2914,399000,house,Three_bedrooms,2011,September,Friday
2913,440000,house,Three_bedrooms,2011,September,Friday
2913,507500,house,Three_bedrooms,2011,September,Friday
2615,605000,house,Four_bedrooms,2011,September,Friday
2913,620000,house,Four_bedrooms,2011,September,Friday
2913,675000,house,Four_bedrooms,2011,September,Friday
2905,476000,house,Four_bedrooms,2011,October,Saturday
2913,560000,house,Four_bedrooms,2011,October,Saturday
2614,875000,house,Four_bedrooms,2011,October,Saturday
2603,1100000,house,Four_bedrooms,2011,October,Saturday
2906,415000,house,Three_bedrooms,2011,October,Tuesday
2615,447500,house,Three_bedrooms,2011,October,Tuesday
2604,490000,house,Three_bedrooms,2011,October,Tuesday
2602,525000,house,Three_bedrooms,2011,October,Tuesday
2615,530000,house,Four_bedrooms,2011,October,Tuesday
2903,675000,house,Five_bedrooms,2011,October,Tuesday
2607,777000,house,Five_bedrooms,2011,October,Tuesday
2906,385000,house,Three_bedrooms,2011,October,Wednesday
2615,422500,house,Three_bedrooms,2011,October,Wednesday
2615,426500,house,Three_bedrooms,2011,October,Wednesday
2913,455000,house,Three_bedrooms,2011,October,Wednesday
2903,598000,house,Four_bedrooms,2011,October,Wednesday
2611,617500,house,Four_bedrooms,2011,October,Wednesday
2906,630000,house,Five_bedrooms,2011,October,Wednesday
2606,2200000,house,Five_bedrooms,2011,October,Wednesday
2905,365000,house,Three_bedrooms,2011,October,Thursday
2906,397000,house,Three_bedrooms,2011,October,Thursday
2611,500000,house,Three_bedrooms,2011,October,Thursday
2602,505000,house,Two_bedrooms,2011,October,Thursday
2607,550000,house,Three_bedrooms,2011,October,Thursday
2606,575000,house,Three_bedrooms,2011,October,Thursday
2617,605000,house,Four_bedrooms,2011,October,Thursday
2905,625000,house,Four_bedrooms,2011,October,Thursday
2905,423000,house,Three_bedrooms,2011,October,Friday
2904,540000,house,Five_bedrooms,2011,October,Friday
2913,555000,house,Four_bedrooms,2011,October,Friday
2615,570000,house,Four_bedrooms,2011,October,Friday
2904,700000,house,Four_bedrooms,2011,October,Friday
2905,384000,house,Three_bedrooms,2011,October,Saturday
2602,665000,house,Three_bedrooms,2011,October,Saturday
2902,455000,house,Four_bedrooms,2011,October,Monday
2615,372000,house,Two_bedrooms,2011,October,Tuesday
2905,399000,house,Three_bedrooms,2011,October,Tuesday
2602,577000,house,Three_bedrooms,2011,October,Tuesday
2913,662500,house,Four_bedrooms,2011,October,Tuesday
2906,375000,house,Three_bedrooms,2011,October,Wednesday
2902,400000,house,Three_bedrooms,2011,October,Wednesday
2905,405000,house,Three_bedrooms,2011,October,Wednesday
2615,420000,house,Four_bedrooms,2011,October,Wednesday
2905,443000,house,Three_bedrooms,2011,October,Wednesday
2603,490000,house,Two_bedrooms,2011,October,Wednesday
2905,505500,house,Four_bedrooms,2011,October,Wednesday
2615,361000,house,Three_bedrooms,2011,October,Thursday
2906,371000,house,Three_bedrooms,2011,October,Thursday
2611,450000,house,Three_bedrooms,2011,October,Thursday
2617,610000,house,Four_bedrooms,2011,October,Thursday
2602,700000,house,Three_bedrooms,2011,October,Thursday
2904,510000,house,Four_bedrooms,2011,October,Friday
2605,795000,house,Three_bedrooms,2011,October,Saturday
2602,980000,house,Five_bedrooms,2011,October,Saturday
2903,440000,house,Three_bedrooms,2011,October,Monday
2905,450000,house,Four_bedrooms,2011,October,Monday
2615,500000,house,Five_bedrooms,2011,October,Monday
2906,405000,house,Three_bedrooms,2011,October,Tuesday
2905,409000,house,Three_bedrooms,2011,October,Tuesday
2906,429000,house,Four_bedrooms,2011,October,Tuesday
2905,435000,house,Three_bedrooms,2011,October,Tuesday
2913,475000,house,Four_bedrooms,2011,October,Tuesday
2905,483000,house,Three_bedrooms,2011,October,Tuesday
2913,770000,house,Four_bedrooms,2011,October,Tuesday
2602,930000,house,Four_bedrooms,2011,October,Tuesday
2902,385000,house,Three_bedrooms,2011,October,Wednesday
2905,389000,house,Three_bedrooms,2011,October,Wednesday
2615,460000,house,Three_bedrooms,2011,October,Wednesday
2905,475500,house,Three_bedrooms,2011,October,Wednesday
2615,480000,house,Four_bedrooms,2011,October,Wednesday
2906,520000,house,Four_bedrooms,2011,October,Wednesday
2602,525000,house,Two_bedrooms,2011,October,Wednesday
2914,703500,house,Five_bedrooms,2011,October,Wednesday
2602,900000,house,Three_bedrooms,2011,October,Wednesday
2617,350000,house,Three_bedrooms,2011,October,Thursday
2615,430000,house,Three_bedrooms,2011,October,Thursday
2902,470000,house,Three_bedrooms,2011,October,Thursday
2607,528000,house,Three_bedrooms,2011,October,Thursday
2617,540000,house,Four_bedrooms,2011,October,Thursday
2611,548000,house,Three_bedrooms,2011,October,Friday
2602,591500,house,Three_bedrooms,2011,October,Friday
2605,770000,house,Three_bedrooms,2011,October,Friday
2611,860000,house,Four_bedrooms,2011,October,Friday
2605,691000,house,Three_bedrooms,2011,October,Saturday
2617,715000,house,Three_bedrooms,2011,October,Saturday
2617,363000,house,One_bedrooms,2011,October,Monday
2905,452500,house,Three_bedrooms,2011,October,Monday
2914,557000,house,Four_bedrooms,2011,October,Monday
2906,658000,house,Four_bedrooms,2011,October,Monday
2612,850000,house,Three_bedrooms,2011,October,Monday
2906,337500,house,Three_bedrooms,2011,October,Tuesday
2906,443000,house,Three_bedrooms,2011,October,Tuesday
2902,510000,house,Four_bedrooms,2011,October,Tuesday
2617,425000,house,Three_bedrooms,2011,October,Wednesday
2913,438000,house,Three_bedrooms,2011,October,Wednesday
2906,466000,house,Three_bedrooms,2011,October,Wednesday
2602,475000,house,Two_bedrooms,2011,October,Wednesday
2904,606000,house,Four_bedrooms,2011,October,Wednesday
2603,2375000,house,Five_bedrooms,2011,October,Wednesday
2903,470000,house,Three_bedrooms,2011,October,Thursday
2902,485000,house,Four_bedrooms,2011,October,Thursday
2615,515000,house,Four_bedrooms,2011,October,Thursday
2600,1270000,house,Four_bedrooms,2011,October,Thursday
2906,355000,house,Two_bedrooms,2011,October,Friday
2906,405000,house,Three_bedrooms,2011,October,Friday
2914,480000,house,Three_bedrooms,2011,October,Saturday
2602,735000,house,Three_bedrooms,2011,October,Saturday
2602,1005000,house,Four_bedrooms,2011,October,Saturday
2615,435000,house,Three_bedrooms,2011,October,Monday
2914,455000,house,Three_bedrooms,2011,October,Monday
2906,471000,house,Three_bedrooms,2011,October,Monday
2605,550000,house,Three_bedrooms,2011,October,Monday
2913,501000,house,Four_bedrooms,2011,November,Tuesday
2903,595000,house,Four_bedrooms,2011,November,Tuesday
2615,472000,house,Four_bedrooms,2011,November,Wednesday
2617,480000,house,Four_bedrooms,2011,November,Wednesday
2914,515000,house,Four_bedrooms,2011,November,Wednesday
2914,582000,house,Three_bedrooms,2011,November,Wednesday
2903,585000,house,Four_bedrooms,2011,November,Wednesday
2612,720000,house,Four_bedrooms,2011,November,Wednesday
2602,740000,house,Three_bedrooms,2011,November,Wednesday
2906,470000,house,Four_bedrooms,2011,November,Thursday
2615,404500,house,Three_bedrooms,2011,November,Friday
2906,413000,house,Three_bedrooms,2011,November,Friday
2615,452500,house,Three_bedrooms,2011,November,Friday
2905,470000,house,Three_bedrooms,2011,November,Friday
2615,482000,house,Three_bedrooms,2011,November,Friday
2902,580000,house,Five_bedrooms,2011,November,Friday
2602,1100000,house,Four_bedrooms,2011,November,Friday
2615,550000,house,Five_bedrooms,2011,November,Saturday
2611,625000,house,Four_bedrooms,2011,November,Saturday
2607,680000,house,Four_bedrooms,2011,November,Saturday
2605,890000,house,Four_bedrooms,2011,November,Saturday
2611,571000,house,Five_bedrooms,2011,November,Sunday
2905,359000,house,Two_bedrooms,2011,November,Monday
2615,369000,house,Two_bedrooms,2011,November,Monday
2615,390000,house,Three_bedrooms,2011,November,Monday
2615,515000,house,Four_bedrooms,2011,November,Monday
2913,520000,house,Four_bedrooms,2011,November,Monday
2606,525000,house,Four_bedrooms,2011,November,Monday
2905,560000,house,Four_bedrooms,2011,November,Monday
2602,563000,house,Three_bedrooms,2011,November,Monday
2914,655000,house,Four_bedrooms,2011,November,Monday
2600,900000,house,Three_bedrooms,2011,November,Monday
2913,359100,house,Three_bedrooms,2011,November,Tuesday
2905,460000,house,Three_bedrooms,2011,November,Tuesday
2615,462000,house,Four_bedrooms,2011,November,Tuesday
2611,475000,house,Three_bedrooms,2011,November,Tuesday
2913,592000,house,Three_bedrooms,2011,November,Tuesday
2615,605000,house,Four_bedrooms,2011,November,Tuesday
2913,425100,house,Four_bedrooms,2011,November,Wednesday
2905,645000,house,Four_bedrooms,2011,November,Wednesday
2602,665000,house,Three_bedrooms,2011,November,Wednesday
2617,908000,house,Five_bedrooms,2011,November,Wednesday
2906,970000,house,Five_bedrooms,2011,November,Wednesday
2612,1000000,house,Four_bedrooms,2011,November,Wednesday
2614,415000,house,Two_bedrooms,2011,November,Thursday
2914,465000,house,Three_bedrooms,2011,November,Thursday
2904,469000,house,Three_bedrooms,2011,November,Thursday
2905,500000,house,Four_bedrooms,2011,November,Thursday
2614,501000,house,Four_bedrooms,2011,November,Thursday
2603,600600,house,Three_bedrooms,2011,November,Thursday
2604,615000,house,Three_bedrooms,2011,November,Thursday
2604,648000,house,Three_bedrooms,2011,November,Thursday
2603,830000,house,Five_bedrooms,2011,November,Thursday
2617,450000,house,Four_bedrooms,2011,November,Friday
2903,570000,house,Five_bedrooms,2011,November,Friday
2604,590000,house,Four_bedrooms,2011,November,Friday
2914,625000,house,Four_bedrooms,2011,November,Friday
2912,546000,house,Four_bedrooms,2011,November,Saturday
2614,651000,house,Four_bedrooms,2011,November,Saturday
2604,975000,house,Four_bedrooms,2011,November,Saturday
2913,443000,house,Three_bedrooms,2011,November,Monday
2615,451500,house,Three_bedrooms,2011,November,Monday
2900,470000,house,Three_bedrooms,2011,November,Monday
2914,478000,house,Four_bedrooms,2011,November,Monday
2904,485000,house,Four_bedrooms,2011,November,Monday
2906,505000,house,Four_bedrooms,2011,November,Monday
2615,385000,house,Three_bedrooms,2011,November,Tuesday
2615,390000,house,Three_bedrooms,2011,November,Tuesday
2615,415000,house,Three_bedrooms,2011,November,Tuesday
2611,505000,house,Three_bedrooms,2011,November,Tuesday
2614,410000,house,Three_bedrooms,2011,November,Wednesday
2906,429000,house,Three_bedrooms,2011,November,Wednesday
2617,447000,house,Three_bedrooms,2011,November,Wednesday
2904,455000,house,Three_bedrooms,2011,November,Wednesday
2914,459970,house,Three_bedrooms,2011,November,Wednesday
2914,467000,house,Three_bedrooms,2011,November,Wednesday
2602,507500,house,Four_bedrooms,2011,November,Wednesday
2904,510000,house,Four_bedrooms,2011,November,Wednesday
2604,510000,house,Four_bedrooms,2011,November,Wednesday
2914,510000,house,Four_bedrooms,2011,November,Wednesday
2603,1350000,house,Five_bedrooms,2011,November,Wednesday
2615,385000,house,Three_bedrooms,2011,November,Thursday
2914,439000,house,Three_bedrooms,2011,November,Thursday
2617,485555,house,Three_bedrooms,2011,November,Thursday
2615,540000,house,Four_bedrooms,2011,November,Thursday
2913,560000,house,Four_bedrooms,2011,November,Thursday
2607,637500,house,Three_bedrooms,2011,November,Thursday
2905,655000,house,Four_bedrooms,2011,November,Thursday
2611,845000,house,Four_bedrooms,2011,November,Thursday
2913,910000,house,Four_bedrooms,2011,November,Thursday
2600,1000000,house,Three_bedrooms,2011,November,Thursday
2913,409000,house,Three_bedrooms,2011,November,Friday
2905,425000,house,Three_bedrooms,2011,November,Friday
2617,443000,house,Three_bedrooms,2011,November,Friday
2615,455000,house,Four_bedrooms,2011,November,Friday
2615,470000,house,Three_bedrooms,2011,November,Friday
2913,476000,house,Three_bedrooms,2011,November,Friday
2617,550000,house,Four_bedrooms,2011,November,Friday
2617,650000,house,Four_bedrooms,2011,November,Friday
2614,420000,house,Three_bedrooms,2011,November,Saturday
2617,522000,house,Three_bedrooms,2011,November,Saturday
2604,562000,house,Three_bedrooms,2011,November,Saturday
2602,590000,house,Three_bedrooms,2011,November,Saturday
2902,592000,house,Three_bedrooms,2011,November,Saturday
2607,877000,house,Five_bedrooms,2011,November,Saturday
2905,399000,house,Four_bedrooms,2011,November,Monday
2904,495000,house,Three_bedrooms,2011,November,Monday
2905,499950,house,Four_bedrooms,2011,November,Monday
2602,610000,house,Three_bedrooms,2011,November,Monday
2912,702000,house,Four_bedrooms,2011,November,Monday
2604,1261000,house,Four_bedrooms,2011,November,Monday
2611,380000,house,Three_bedrooms,2011,November,Tuesday
2614,447000,house,Three_bedrooms,2011,November,Tuesday
2905,491500,house,Four_bedrooms,2011,November,Tuesday
2611,519000,house,Three_bedrooms,2011,November,Tuesday
2913,530000,house,Three_bedrooms,2011,November,Tuesday
2912,760000,house,Four_bedrooms,2011,November,Tuesday
2615,415000,house,Three_bedrooms,2011,November,Wednesday
2600,2100000,house,Four_bedrooms,2011,November,Wednesday
2615,545000,house,Four_bedrooms,2011,November,Thursday
2605,550000,house,Three_bedrooms,2011,November,Thursday
2914,585000,house,Four_bedrooms,2011,November,Thursday
2914,690000,house,Four_bedrooms,2011,November,Thursday
2602,1175000,house,Four_bedrooms,2011,November,Thursday
2615,380000,house,Three_bedrooms,2011,November,Friday
2905,386000,house,Three_bedrooms,2011,November,Friday
2615,400000,house,Two_bedrooms,2011,November,Friday
2905,445000,house,Three_bedrooms,2011,November,Friday
2615,455000,house,Four_bedrooms,2011,November,Friday
2906,471500,house,Three_bedrooms,2011,November,Friday
2913,520000,house,Four_bedrooms,2011,November,Friday
2607,595000,house,Three_bedrooms,2011,November,Friday
2914,705000,house,Four_bedrooms,2011,November,Friday
2913,833000,house,Four_bedrooms,2011,November,Friday
2607,960000,house,Five_bedrooms,2011,November,Friday
2615,523000,house,Three_bedrooms,2011,November,Saturday
2913,539500,house,Four_bedrooms,2011,November,Saturday
2605,780000,house,Five_bedrooms,2011,November,Saturday
2602,851982,house,Three_bedrooms,2011,November,Saturday
2607,852000,house,Four_bedrooms,2011,November,Saturday
2602,903018,house,Three_bedrooms,2011,November,Saturday
2906,366000,house,Three_bedrooms,2011,November,Monday
2902,435000,house,Three_bedrooms,2011,November,Monday
2605,602500,house,Three_bedrooms,2011,November,Monday
2611,688000,house,Four_bedrooms,2011,November,Monday
2913,940000,house,Five_bedrooms,2011,November,Monday
2906,375000,house,Three_bedrooms,2011,November,Tuesday
2914,450000,house,Three_bedrooms,2011,November,Tuesday
2904,500000,house,Three_bedrooms,2011,November,Tuesday
2904,533500,house,Three_bedrooms,2011,November,Tuesday
2913,610000,house,Four_bedrooms,2011,November,Tuesday
2607,650000,house,Three_bedrooms,2011,November,Tuesday
2614,731500,house,Three_bedrooms,2011,November,Tuesday
2602,805000,house,Three_bedrooms,2011,November,Tuesday
2602,940000,house,Four_bedrooms,2011,November,Tuesday
2615,395000,house,Three_bedrooms,2011,November,Wednesday
2615,408000,house,Three_bedrooms,2011,November,Wednesday
2906,410000,house,Three_bedrooms,2011,November,Wednesday
2615,460000,house,Four_bedrooms,2011,November,Wednesday
2615,468000,house,Four_bedrooms,2011,November,Wednesday
2617,541000,house,Four_bedrooms,2011,November,Wednesday
2605,638000,house,Three_bedrooms,2011,November,Wednesday
2600,1200000,house,Three_bedrooms,2011,November,Wednesday
2615,415000,house,Three_bedrooms,2011,December,Thursday
2902,434500,house,Three_bedrooms,2011,December,Thursday
2614,453000,house,Three_bedrooms,2011,December,Thursday
2615,455000,house,Four_bedrooms,2011,December,Thursday
2615,486000,house,Four_bedrooms,2011,December,Thursday
2615,630000,house,Five_bedrooms,2011,December,Thursday
2906,414000,house,Three_bedrooms,2011,December,Friday
2913,480000,house,Four_bedrooms,2011,December,Friday
2914,605000,house,Four_bedrooms,2011,December,Friday
2602,620000,house,Three_bedrooms,2011,December,Friday
2612,1030000,house,Four_bedrooms,2011,December,Friday
2617,471000,house,Four_bedrooms,2011,December,Saturday
2600,791000,house,Four_bedrooms,2011,December,Saturday
2603,1200000,house,Four_bedrooms,2011,December,Saturday
2603,1270000,house,Four_bedrooms,2011,December,Saturday
2906,376500,house,Three_bedrooms,2011,December,Monday
2906,397500,house,Three_bedrooms,2011,December,Monday
2617,410000,house,Three_bedrooms,2011,December,Monday
2906,435000,house,Three_bedrooms,2011,December,Monday
2604,550000,house,Three_bedrooms,2011,December,Monday
2615,615000,house,Four_bedrooms,2011,December,Monday
2600,685000,house,Three_bedrooms,2011,December,Monday
2600,997000,house,Four_bedrooms,2011,December,Monday
2617,425000,house,Three_bedrooms,2011,December,Tuesday
2615,470000,house,Four_bedrooms,2011,December,Tuesday
2611,560000,house,Five_bedrooms,2011,December,Tuesday
2906,430000,house,Four_bedrooms,2011,December,Wednesday
2615,450000,house,Three_bedrooms,2011,December,Wednesday
2614,450000,house,Three_bedrooms,2011,December,Wednesday
2611,485000,house,Three_bedrooms,2011,December,Wednesday
2902,495000,house,Three_bedrooms,2011,December,Wednesday
2602,570000,house,Three_bedrooms,2011,December,Wednesday
2913,590000,house,Four_bedrooms,2011,December,Wednesday
2611,590000,house,Four_bedrooms,2011,December,Wednesday
2602,680000,house,Five_bedrooms,2011,December,Wednesday
2902,398000,house,Three_bedrooms,2011,December,Thursday
2905,405000,house,Three_bedrooms,2011,December,Thursday
2606,485000,house,Three_bedrooms,2011,December,Thursday
2903,576000,house,Four_bedrooms,2011,December,Thursday
2602,580000,house,Three_bedrooms,2011,December,Thursday
2602,640000,house,Four_bedrooms,2011,December,Thursday
2913,407666,house,Three_bedrooms,2011,December,Friday
2902,465000,house,Four_bedrooms,2011,December,Friday
2615,490000,house,Four_bedrooms,2011,December,Friday
2903,517500,house,Four_bedrooms,2011,December,Friday
2911,550000,house,Three_bedrooms,2011,December,Friday
2911,558500,house,Three_bedrooms,2011,December,Friday
2611,775000,house,Four_bedrooms,2011,December,Friday
2603,950000,house,Four_bedrooms,2011,December,Friday
2614,685000,house,Four_bedrooms,2011,December,Saturday
2914,735000,house,Five_bedrooms,2011,December,Saturday
2904,790000,house,Four_bedrooms,2011,December,Saturday
2906,355000,house,Three_bedrooms,2011,December,Monday
2615,513000,house,Four_bedrooms,2011,December,Monday
2905,620000,house,Four_bedrooms,2011,December,Monday
2611,640000,house,Four_bedrooms,2011,December,Monday
2612,1221000,house,Five_bedrooms,2011,December,Monday
2603,1327000,house,Five_bedrooms,2011,December,Monday
2615,382000,house,Two_bedrooms,2011,December,Tuesday
2902,430000,house,Four_bedrooms,2011,December,Tuesday
2903,436000,house,Three_bedrooms,2011,December,Tuesday
2615,450000,house,Four_bedrooms,2011,December,Tuesday
2615,470000,house,Four_bedrooms,2011,December,Tuesday
2617,475000,house,Three_bedrooms,2011,December,Tuesday
2914,525000,house,Four_bedrooms,2011,December,Tuesday
2913,530000,house,Three_bedrooms,2011,December,Tuesday
2905,376000,house,Three_bedrooms,2011,December,Wednesday
2902,472500,house,Three_bedrooms,2011,December,Wednesday
2914,517000,house,Three_bedrooms,2011,December,Wednesday
2602,545000,house,Three_bedrooms,2011,December,Wednesday
2600,685000,house,One_bedrooms,2011,December,Wednesday
2906,390000,house,Three_bedrooms,2011,December,Thursday
2905,447500,house,Three_bedrooms,2011,December,Thursday
2611,460000,house,Three_bedrooms,2011,December,Thursday
2904,455000,house,Three_bedrooms,2011,December,Friday
2602,555000,house,Three_bedrooms,2011,December,Friday
2913,555000,house,Four_bedrooms,2011,December,Friday
2914,600000,house,Five_bedrooms,2011,December,Friday
2603,1950000,house,Four_bedrooms,2011,December,Friday
2602,730000,house,Three_bedrooms,2011,December,Saturday
2615,426000,house,Three_bedrooms,2011,December,Monday
2615,475000,house,Four_bedrooms,2011,December,Monday
2611,620000,house,Four_bedrooms,2011,December,Monday
2607,862500,house,Four_bedrooms,2011,December,Monday
2904,434000,house,Three_bedrooms,2011,December,Tuesday
2905,510000,house,Four_bedrooms,2011,December,Tuesday
2602,626000,house,Three_bedrooms,2011,December,Tuesday
2600,757000,house,Three_bedrooms,2011,December,Tuesday
2906,388000,house,Three_bedrooms,2011,December,Wednesday
2902,407000,house,Three_bedrooms,2011,December,Wednesday
2615,470000,house,Three_bedrooms,2011,December,Wednesday
2614,512500,house,Three_bedrooms,2011,December,Wednesday
2607,621000,house,Three_bedrooms,2011,December,Wednesday
2603,1070000,house,Five_bedrooms,2011,December,Wednesday
2904,385000,house,Two_bedrooms,2011,December,Thursday
2914,385000,house,Three_bedrooms,2011,December,Thursday
2905,385000,house,Three_bedrooms,2011,December,Thursday
2615,440000,house,Three_bedrooms,2011,December,Thursday
2914,505000,house,Four_bedrooms,2011,December,Thursday
2611,590000,house,Four_bedrooms,2011,December,Thursday
2902,405250,house,Three_bedrooms,2011,December,Friday
2903,487000,house,Four_bedrooms,2011,December,Friday
2904,520000,house,Three_bedrooms,2011,December,Friday
2615,456000,house,Three_bedrooms,2012,January,Tuesday
2913,715000,house,Four_bedrooms,2012,January,Tuesday
2905,560000,house,Four_bedrooms,2012,January,Wednesday
2913,425000,house,Three_bedrooms,2012,January,Thursday
2904,522500,house,Three_bedrooms,2012,January,Thursday
2914,430000,house,Three_bedrooms,2012,January,Friday
2906,445000,house,Three_bedrooms,2012,January,Friday
2903,420000,house,Three_bedrooms,2012,January,Monday
2904,555000,house,Four_bedrooms,2012,January,Monday
2607,1080000,house,Four_bedrooms,2012,January,Monday
2905,412500,house,Three_bedrooms,2012,January,Tuesday
2905,495000,house,Four_bedrooms,2012,January,Tuesday
2615,586000,house,Four_bedrooms,2012,January,Tuesday
2615,430000,house,Three_bedrooms,2012,January,Wednesday
2902,555000,house,Four_bedrooms,2012,January,Wednesday
2912,650500,house,Four_bedrooms,2012,January,Thursday
2602,735000,house,Three_bedrooms,2012,January,Thursday
2602,751500,house,Four_bedrooms,2012,January,Sunday
2905,413300,house,Three_bedrooms,2012,January,Monday
2611,441000,house,Three_bedrooms,2012,January,Monday
2914,445000,house,Three_bedrooms,2012,January,Monday
2611,460000,house,Four_bedrooms,2012,January,Monday
2904,608000,house,Four_bedrooms,2012,January,Monday
2914,369000,house,Three_bedrooms,2012,January,Tuesday
2905,409000,house,Three_bedrooms,2012,January,Tuesday
2906,439000,house,Three_bedrooms,2012,January,Tuesday
2914,457000,house,Three_bedrooms,2012,January,Tuesday
2604,570000,house,Three_bedrooms,2012,January,Tuesday
2902,1015000,house,Five_bedrooms,2012,January,Tuesday
2614,405000,house,Three_bedrooms,2012,January,Wednesday
2913,415000,house,Three_bedrooms,2012,January,Wednesday
2615,512500,house,Four_bedrooms,2012,January,Wednesday
2905,520000,house,Four_bedrooms,2012,January,Wednesday
2615,660800,house,Five_bedrooms,2012,January,Wednesday
2913,1150000,house,Five_bedrooms,2012,January,Wednesday
2615,470000,house,Four_bedrooms,2012,January,Thursday
2617,617000,house,Four_bedrooms,2012,January,Thursday
2914,705000,house,Four_bedrooms,2012,January,Thursday
2603,752000,house,Four_bedrooms,2012,January,Thursday
2600,899000,house,Four_bedrooms,2012,January,Thursday
2904,460000,house,Four_bedrooms,2012,January,Friday
2905,530000,house,Four_bedrooms,2012,January,Friday
2600,985000,house,Five_bedrooms,2012,January,Saturday
2905,395000,house,Two_bedrooms,2012,January,Monday
2904,420000,house,Three_bedrooms,2012,January,Monday
2903,455000,house,Three_bedrooms,2012,January,Monday
2902,533000,house,Three_bedrooms,2012,January,Monday
2603,1260000,house,Four_bedrooms,2012,January,Monday
2903,479000,house,Four_bedrooms,2012,January,Tuesday
2903,575000,house,Four_bedrooms,2012,January,Tuesday
2904,630000,house,Four_bedrooms,2012,January,Tuesday
